Period,Cycle_Number,velocity,experiment_number,position,displacement,smoothed_displacement
14729.5,61213,160.0,6,0,0.0001795874999999,0.0001626269999999
15030.375,62450,160.0,6,0,0.0001795924999999,0.0001596309999999
15330.828,63688,160.0,6,0,0.0001920599999999,0.000162628
15631.703,64926,160.0,6,0,0.0001721049999999,0.000153645
15931.844,66159,160.0,6,0,0.0001770899999999,0.000151649
16232.547,67400,160.0,6,0,0.0001845749999999,0.0001576379999999
16532.672,68634,160.0,6,0,0.0001770924999999,0.0001526479999999
16832.672,69867,160.0,6,0,0.00017211,0.0001426729999999
17133.407,71105,160.0,6,0,0.0001745975,0.000151651
17433.407,72342,160.0,6,0,0.0001671175,0.000145665
17734.391,73580,160.0,6,0,0.0001721025,0.000150652
18035.203,74820,160.0,6,0,0.0001770924999999,0.000149656
18335.86,76058,160.0,6,0,0.000167115,0.000149653
18636.0,77292,160.0,6,0,0.000164625,0.000144669
18936.188,78529,160.0,6,0,0.0001621275,0.000142671
19236.36,79762,160.0,6,0,0.0001721075,0.000142674
19536.469,81000,160.0,6,0,0.0001720999999999,0.000143667
19836.75,82237,160.0,6,0,0.0001646225,0.000142673
20137.266,83474,160.0,6,0,0.000172105,0.000145666
20437.578,84708,160.0,6,0,0.00016961,0.0001466649999999
20737.813,85945,160.0,6,0,0.0001920575,0.0001586339999999
21038.578,87183,160.0,6,0,0.0001745999999999,0.0001486569999999
21338.813,88420,160.0,6,0,0.0001671175,0.0001456639999999
21639.719,89659,160.0,6,0,0.00016961,0.000144667
21940.016,90894,160.0,6,0,0.0001646225,0.0001436699999999
22240.469,92131,160.0,6,0,0.0001621275,0.0001406749999999
22540.61,93367,160.0,6,0,0.0001721075,0.000140676
22841.578,94605,160.0,6,0,0.0001671175,0.000143671
23142.703,95846,160.0,6,0,0.0001646224999999,0.0001436699999999
23443.563,97085,160.0,6,0,0.0001646224999999,0.000144668
23744.516,98322,160.0,6,0,0.0001596349999999,0.000138681
24044.907,99561,160.0,6,0,0.0001596349999999,0.000135688
24345.688,100799,160.0,6,0,0.0001621274999999,0.0001366849999999
24646.141,102035,160.0,6,0,0.000162125,0.000140676
24946.36,103271,160.0,6,0,0.0001671174999999,0.000141675
25246.672,104505,160.0,6,0,0.000172105,0.0001396779999999
25547.422,105745,160.0,6,0,0.0001596324999999,0.0001396779999999
25848.36,106983,160.0,6,0,0.0001621274999999,0.0001366869999999
26148.766,108220,160.0,6,0,0.00016961,0.0001396789999999
26449.532,109458,160.0,6,0,0.0001646199999999,0.0001346899999999
26750.344,110698,160.0,6,0,0.0001621299999999,0.0001436699999999
27050.891,111935,160.0,6,0,0.0001696074999999,0.000140676
27350.969,113170,160.0,6,0,0.0001646224999999,0.0001416749999999
27651.797,114408,160.0,6,0,0.000154645,0.0001356879999999
27951.828,115642,160.0,6,0,0.0001646199999999,0.000142671
28252.532,116881,160.0,6,0,0.0001596325,0.000139678
28553.235,118118,160.0,6,0,0.0001621249999999,0.0001406729999999
28854.032,119357,160.0,6,0,0.000159635,0.000139679
29155.157,120595,160.0,6,0,0.0001745999999999,0.0001466639999999
29455.485,121834,160.0,6,0,0.0001546475,0.000138681
29756.078,123071,160.0,6,0,0.0001621274999999,0.0001386799999999
30056.563,124305,160.0,6,0,0.0001746,0.000146661
30357.453,125547,160.0,6,0,0.0001571374999999,0.0001406749999999
30657.453,126781,160.0,6,0,0.00016961,0.0001406739999999
30958.328,128017,160.0,6,0,0.0001621274999999,0.000138681
31258.672,129255,160.0,6,0,0.0001621274999999,0.000137685
31559.172,130491,160.0,6,0,0.0001696124999999,0.000142673
31860.047,131730,160.0,6,0,0.0001646199999999,0.000140676
32160.407,132968,160.0,6,0,0.0001596325,0.0001436679999999
32460.844,134205,160.0,6,0,0.0001596349999999,0.0001376829999999
32761.578,135442,160.0,6,0,0.0001571375,0.0001376849999999
33062.313,136682,160.0,6,0,0.000159635,0.0001376839999999
33362.328,137915,160.0,6,0,0.0001671124999999,0.00013868
33663.094,139155,160.0,6,0,0.000159635,0.000139679
33963.157,140389,160.0,6,0,0.0001621274999999,0.000140677
34263.703,141627,160.0,6,0,0.00016213,0.0001376839999999
34563.719,142861,160.0,6,0,0.0001546424999999,0.0001336919999999
34864.25,144099,160.0,6,0,0.0001621275,0.0001356869999999
35164.828,145335,160.0,6,0,0.00015714,0.000136685
35464.969,146572,160.0,6,0,0.000162125,0.000140675
35765.672,147809,160.0,6,0,0.0001621249999999,0.000139677
36066.75,149047,160.0,6,0,0.0001596325,0.000137683
36367.172,150287,160.0,6,0,0.0001596324999999,0.00013968
36667.485,151522,160.0,6,0,0.000172105,0.000144666
36967.657,152756,160.0,6,0,0.0001596349999999,0.000139679
37268.063,153993,160.0,6,0,0.00015714,0.0001386799999999
37568.844,155233,160.0,6,0,0.0001596349999999,0.0001406789999999
37869.094,156469,160.0,6,0,0.0001671149999999,0.000137686
38170.313,157709,160.0,6,0,0.0001596349999999,0.0001386809999999
38470.625,158945,160.0,6,0,0.00016462,0.000141673
38770.891,160181,160.0,6,0,0.0001596349999999,0.0001366859999999
39071.407,161419,160.0,6,0,0.000157135,0.0001346859999999
39372.375,162657,160.0,6,0,0.0001671175,0.0001496569999999
39672.547,163893,160.0,6,0,0.000167115,0.0001426719999999
39973.297,165132,160.0,6,0,0.0001671174999999,0.00013968
40274.125,166370,160.0,6,0,0.0001621274999999,0.0001406759999999
40575.047,167607,160.0,6,0,0.0001521524999999,0.0001336929999999
40875.172,168843,160.0,6,0,0.0001696124999999,0.000138682
41176.407,170081,160.0,6,0,0.000157135,0.000136686
41476.625,171318,160.0,6,0,0.0001596349999999,0.000139678
41776.969,172556,160.0,6,0,0.00016462,0.000137683
42077.235,173792,160.0,6,0,0.0001745975,0.0001426729999999
42378.203,175029,160.0,6,0,0.0001696124999999,0.0001436709999999
42678.203,176267,160.0,6,0,0.0001671175,0.0001456649999999
42978.922,177505,160.0,6,0,0.000172105,0.0001416749999999
43279.797,178743,160.0,6,0,0.0001621299999999,0.000133695
43580.203,179979,160.0,6,0,0.0001596325,0.000135687
43880.672,181216,160.0,6,0,0.00015963,0.000139678
44181.219,182453,160.0,6,0,0.0001596324999999,0.0001336919999999
44482.25,183690,160.0,6,0,0.0001571375,0.000135689
44782.797,184930,160.0,6,0,0.0001571375,0.0001366839999999
45083.578,186167,160.0,6,0,0.00016462,0.00013868
45383.578,187404,160.0,6,0,0.0001646225,0.000141676
45683.594,188638,160.0,6,0,0.0001621249999999,0.0001396779999999
45983.61,189874,160.0,6,0,0.0001646199999999,0.0001376829999999
46284.219,191110,160.0,6,0,0.000162125,0.0001426689999999
46584.86,192347,160.0,6,0,0.0001546425,0.0001336929999999
46885.703,193585,160.0,6,0,0.0001696125,0.00013968
47185.766,194822,160.0,6,0,0.0001621274999999,0.000137683
47486.641,196060,160.0,6,0,0.00016213,0.000141676
47787.532,197299,160.0,6,0,0.0001621274999999,0.0001366869999999
48087.907,198535,160.0,6,0,0.000159635,0.000134691
48388.641,199772,160.0,6,0,0.000159635,0.0001376829999999
300.688,1811,160.0,6,1,0.000180355,0.0001640459999999
601.625,3053,160.0,6,1,0.0001927074999999,0.0001719519999999
902.391,4288,160.0,6,1,0.0001902399999999,0.000172938
1203.36,5530,160.0,6,1,0.0001927049999999,0.0001768929999999
1503.797,6766,160.0,6,1,0.000200115,0.0001759039999999
1804.203,8003,160.0,6,1,0.000195175,0.0001788689999999
2104.875,9241,160.0,6,1,0.0001877675,0.000170966
2405.219,10477,160.0,6,1,0.0001877624999999,0.0001768939999999
2705.735,11712,160.0,6,1,0.0001976499999999,0.000178872
3006.188,12949,160.0,6,1,0.0002025875,0.000180848
3306.828,14190,160.0,6,1,0.00019518,0.0001788709999999
3606.891,15425,160.0,6,1,0.00020506,0.0001857899999999
3907.922,16664,160.0,6,1,0.000207525,0.000180847
4208.735,17901,160.0,6,1,0.0001927075,0.000175906
4509.188,19136,160.0,6,1,0.00021,0.000183812
4809.469,20375,160.0,6,1,0.0001927049999999,0.000177881
5109.813,21611,160.0,6,1,0.0001976475,0.0001818359999999
5410.657,22850,160.0,6,1,0.0001976474999999,0.000178872
5711.469,24088,160.0,6,1,0.000214945,0.000193698
6011.735,25325,160.0,6,1,0.0002050574999999,0.000176893
6312.672,26563,160.0,6,1,0.0002025899999999,0.0001798589999999
6613.344,27801,160.0,6,1,0.000214945,0.0001877659999999
6913.344,29034,160.0,6,1,0.0002198824999999,0.0001897419999999
7214.141,30273,160.0,6,1,0.00020506,0.0001798589999999
7514.953,31511,160.0,6,1,0.0002025899999999,0.000175905
7815.719,32750,160.0,6,1,0.0001902375,0.000171954
8116.188,33987,160.0,6,1,0.0002050575,0.0001818349999999
8416.563,35224,160.0,6,1,0.00019765,0.000175905
8717.375,36463,160.0,6,1,0.00019271,0.0001778829999999
9017.563,37699,160.0,6,1,0.000200115,0.000178869
9318.172,38935,160.0,6,1,0.0002050599999999,0.0001838109999999
9618.922,40172,160.0,6,1,0.00021,0.000181836
9919.391,41409,160.0,6,1,0.0002050575,0.0001818359999999
10220.703,42648,160.0,6,1,0.0001976449999999,0.000176893
10521.672,43887,160.0,6,1,0.0002025874999999,0.000176894
10822.657,45129,160.0,6,1,0.0001951775,0.000172942
11123.172,46364,160.0,6,1,0.000195175,0.000171954
11424.125,47603,160.0,6,1,0.0001902349999999,0.000168
11724.453,48840,160.0,6,1,0.000190235,0.000167012
12024.985,50077,160.0,6,1,0.0001902349999999,0.0001699779999999
12325.547,51314,160.0,6,1,0.0001976474999999,0.000171953
12625.594,52548,160.0,6,1,0.0001951774999999,0.00017393
12926.313,53786,160.0,6,1,0.000192705,0.0001689879999999
13226.766,55026,160.0,6,1,0.0001927075,0.0001719549999999
13527.547,56263,160.0,6,1,0.0001976475,0.0001650359999999
13827.782,57500,160.0,6,1,0.0002001199999999,0.000177884
14128.766,58736,160.0,6,1,0.0002050575,0.000173929
14429.313,59977,160.0,6,1,0.0002001149999999,0.000175903
14729.5,61213,160.0,6,1,0.0001927025,0.000170963
15030.375,62450,160.0,6,1,0.000187765,0.0001739269999999
15330.828,63688,160.0,6,1,0.0002075275,0.0001798579999999
15631.703,64926,160.0,6,1,0.0001902324999999,0.0001630579999999
15931.844,66159,160.0,6,1,0.0001877624999999,0.000166024
16232.547,67400,160.0,6,1,0.0001877649999999,0.0001650359999999
16532.672,68634,160.0,6,1,0.0001828224999999,0.0001581179999999
16832.672,69867,160.0,6,1,0.0001778825,0.00015614
17133.407,71105,160.0,6,1,0.000180355,0.0001600939999999
17433.407,72342,160.0,6,1,0.0001877599999999,0.000165034
17734.391,73580,160.0,6,1,0.0001828225,0.000165035
18035.203,74820,160.0,6,1,0.0001828224999999,0.000161082
18335.86,76058,160.0,6,1,0.0001877649999999,0.000168
18636.0,77292,160.0,6,1,0.00017788,0.0001610819999999
18936.188,78529,160.0,6,1,0.0001704725,0.000156141
19236.36,79762,160.0,6,1,0.0001729425,0.0001521869999999
19536.469,81000,160.0,6,1,0.0001704724999999,0.000153177
19836.75,82237,160.0,6,1,0.0001828249999999,0.0001591039999999
20137.266,83474,160.0,6,1,0.000182825,0.0001630579999999
20437.578,84708,160.0,6,1,0.00017788,0.000163059
20737.813,85945,160.0,6,1,0.00019518,0.000166026
21038.578,87183,160.0,6,1,0.0001828274999999,0.0001610819999999
21338.813,88420,160.0,6,1,0.000185295,0.0001640459999999
21639.719,89659,160.0,6,1,0.00017047,0.000155151
21940.016,90894,160.0,6,1,0.0001852949999999,0.000165035
22240.469,92131,160.0,6,1,0.000177885,0.0001610829999999
22540.61,93367,160.0,6,1,0.0001828275,0.0001600949999999
22841.578,94605,160.0,6,1,0.0001828225,0.0001600949999999
23142.703,95846,160.0,6,1,0.0001778825,0.000160094
23443.563,97085,160.0,6,1,0.000177885,0.000159105
23744.516,98322,160.0,6,1,0.000167995,0.000156139
24044.907,99561,160.0,6,1,0.0001803525,0.0001600939999999
24345.688,100799,160.0,6,1,0.0001852949999999,0.000159106
24646.141,102035,160.0,6,1,0.0001778824999999,0.0001561409999999
24946.36,103271,160.0,6,1,0.0001729424999999,0.0001511989999999
25246.672,104505,160.0,6,1,0.0001704724999999,0.000149224
25547.422,105745,160.0,6,1,0.0001754124999999,0.000153176
25848.36,106983,160.0,6,1,0.0001704724999999,0.0001551539999999
26148.766,108220,160.0,6,1,0.00016553,0.000151198
26449.532,109458,160.0,6,1,0.000185295,0.0001591059999999
26750.344,110698,160.0,6,1,0.0001754099999999,0.0001541649999999
27050.891,111935,160.0,6,1,0.00017294,0.000154164
27350.969,113170,160.0,6,1,0.00018035,0.000153176
27651.797,114408,160.0,6,1,0.0001778849999999,0.0001561419999999
27951.828,115642,160.0,6,1,0.0001778849999999,0.0001541619999999
28252.532,116881,160.0,6,1,0.0001754149999999,0.000155154
28553.235,118118,160.0,6,1,0.00016553,0.000150212
28854.032,119357,160.0,6,1,0.0001754149999999,0.000154166
29155.157,120595,160.0,6,1,0.0001655275,0.000150209
29455.485,121834,160.0,6,1,0.0001729399999999,0.0001511979999999
29756.078,123071,160.0,6,1,0.0001877674999999,0.0001541659999999
30056.563,124305,160.0,6,1,0.0001803524999999,0.000153175
30357.453,125547,160.0,6,1,0.0001679999999999,0.000151201
30657.453,126781,160.0,6,1,0.0001778825,0.0001571279999999
30958.328,128017,160.0,6,1,0.0001778825,0.0001561419999999
31258.672,129255,160.0,6,1,0.0001754099999999,0.0001541639999999
31559.172,130491,160.0,6,1,0.0001605874999999,0.0001482359999999
31860.047,131730,160.0,6,1,0.0001778825,0.0001571299999999
32160.407,132968,160.0,6,1,0.0001828224999999,0.000157131
32460.844,134205,160.0,6,1,0.0001704725,0.0001521899999999
32761.578,135442,160.0,6,1,0.000168,0.000147247
33062.313,136682,160.0,6,1,0.0001630625,0.000151202
33362.328,137915,160.0,6,1,0.000168,0.0001492239999999
33663.094,139155,160.0,6,1,0.0001704725,0.0001531779999999
33963.157,140389,160.0,6,1,0.0001704674999999,0.0001521899999999
34263.703,141627,160.0,6,1,0.0001729424999999,0.0001521889999999
34563.719,142861,160.0,6,1,0.00016306,0.000147247
34864.25,144099,160.0,6,1,0.000180355,0.00015614
35164.828,145335,160.0,6,1,0.0001754124999999,0.0001551529999999
35464.969,146572,160.0,6,1,0.0001704699999999,0.0001502109999999
35765.672,147809,160.0,6,1,0.0001803499999999,0.0001551519999999
36066.75,149047,160.0,6,1,0.0001704724999999,0.0001472499999999
36367.172,150287,160.0,6,1,0.0001778825,0.0001581149999999
36667.485,151522,160.0,6,1,0.0001852924999999,0.000159106
36967.657,152756,160.0,6,1,0.0001902374999999,0.000160096
37268.063,153993,160.0,6,1,0.0001704724999999,0.0001541649999999
37568.844,155233,160.0,6,1,0.0001679974999999,0.000151198
37869.094,156469,160.0,6,1,0.0001778849999999,0.000153177
38170.313,157709,160.0,6,1,0.0001729424999999,0.000154163
38470.625,158945,160.0,6,1,0.0001754099999999,0.0001531759999999
38770.891,160181,160.0,6,1,0.0001778825,0.000155151
39071.407,161419,160.0,6,1,0.00016553,0.0001423069999999
39372.375,162657,160.0,6,1,0.0001877624999999,0.0001630559999999
39672.547,163893,160.0,6,1,0.0001852949999999,0.0001610829999999
39973.297,165132,160.0,6,1,0.0001754099999999,0.0001541639999999
40274.125,166370,160.0,6,1,0.000177885,0.000157129
40575.047,167607,160.0,6,1,0.0001754124999999,0.0001482359999999
40875.172,168843,160.0,6,1,0.0001927049999999,0.0001650359999999
41176.407,170081,160.0,6,1,0.0001729399999999,0.0001521879999999
41476.625,171318,160.0,6,1,0.0001729424999999,0.0001531759999999
41776.969,172556,160.0,6,1,0.0001754099999999,0.000152188
42077.235,173792,160.0,6,1,0.0001852949999999,0.000166024
42378.203,175029,160.0,6,1,0.0001828225,0.000160092
42678.203,176267,160.0,6,1,0.000182825,0.000157128
42978.922,177505,160.0,6,1,0.0001852949999999,0.000170965
43279.797,178743,160.0,6,1,0.0001655325,0.000149225
43580.203,179979,160.0,6,1,0.0001679975,0.0001531739999999
43880.672,181216,160.0,6,1,0.0001754099999999,0.0001511979999999
44181.219,182453,160.0,6,1,0.000180355,0.0001521899999999
44482.25,183690,160.0,6,1,0.000168,0.0001521869999999
44782.797,184930,160.0,6,1,0.0001729399999999,0.0001482319999999
45083.578,186167,160.0,6,1,0.000172945,0.0001482359999999
45383.578,187404,160.0,6,1,0.00016306,0.0001462589999999
45683.594,188638,160.0,6,1,0.0001704699999999,0.0001492219999999
45983.61,189874,160.0,6,1,0.0001655274999999,0.0001482349999999
46284.219,191110,160.0,6,1,0.0001704724999999,0.000150213
46584.86,192347,160.0,6,1,0.0001679975,0.0001482319999999
46885.703,193585,160.0,6,1,0.0001704699999999,0.0001492229999999
47185.766,194822,160.0,6,1,0.0001828275,0.0001551519999999
47486.641,196060,160.0,6,1,0.0001877624999999,0.0001600939999999
47787.532,197299,160.0,6,1,0.0001679999999999,0.000146259
48087.907,198535,160.0,6,1,0.0001729424999999,0.00015219
48388.641,199772,160.0,6,1,0.000168,0.0001482349999999
300.125,2122,210.0,6,0,0.0001945549999999,0.0001506539999999
601.11,3744,210.0,6,0,0.0001945549999999,0.000149656
902.032,5373,210.0,6,0,0.0001920599999999,0.000141672
1202.844,6998,210.0,6,0,0.0001870725,0.000146662
1503.422,8623,210.0,6,0,0.000189565,0.000139679
1803.641,10246,210.0,6,0,0.0001970474999999,0.000140678
2104.016,11868,210.0,6,0,0.0001920575,0.0001446679999999
2404.516,13488,210.0,6,0,0.0001970475,0.0001476579999999
2705.344,15118,210.0,6,0,0.0001970474999999,0.000146663
3005.391,16739,210.0,6,0,0.0001795899999999,0.000142671
3306.172,18361,210.0,6,0,0.0001870674999999,0.000145664
3606.954,19989,210.0,6,0,0.000189565,0.0001406769999999
3907.907,21613,210.0,6,0,0.0001870725,0.0001356889999999
4208.61,23238,210.0,6,0,0.0001970499999999,0.000148661
4508.672,24859,210.0,6,0,0.000187065,0.00014267
4808.954,26480,210.0,6,0,0.0001970449999999,0.0001496539999999
5109.047,28105,210.0,6,0,0.00018707,0.000142674
5409.547,29725,210.0,6,0,0.000189565,0.00014866
5710.219,31351,210.0,6,0,0.0001820825,0.000141676
6010.485,32974,210.0,6,0,0.0001770924999999,0.000136687
6311.422,34601,210.0,6,0,0.0001920575,0.0001386819999999
6612.094,36222,210.0,6,0,0.0001895675,0.0001396789999999
6912.375,37849,210.0,6,0,0.000194555,0.0001436719999999
7213.266,39475,210.0,6,0,0.0001920575,0.000144667
7513.954,41097,210.0,6,0,0.0002095175,0.0001456639999999
7814.641,42722,210.0,6,0,0.00020952,0.000143673
8115.11,44345,210.0,6,0,0.0001870724999999,0.00013868
8416.047,45970,210.0,6,0,0.0002045299999999,0.0001496549999999
8716.25,47595,210.0,6,0,0.0001945499999999,0.0001406749999999
9017.172,49220,210.0,6,0,0.0001745975,0.0001346899999999
9317.563,50842,210.0,6,0,0.0001870675,0.000141676
9617.844,52465,210.0,6,0,0.0001895625,0.000145666
9918.782,54090,210.0,6,0,0.0001970449999999,0.00013968
10218.797,55714,210.0,6,0,0.0001970449999999,0.000145667
10519.594,57338,210.0,6,0,0.0001870724999999,0.000138682
10820.547,58963,210.0,6,0,0.000197045,0.000140677
11121.235,60589,210.0,6,0,0.000197045,0.0001496569999999
11422.282,62212,210.0,6,0,0.0001920575,0.0001436699999999
11723.188,63839,210.0,6,0,0.000177095,0.0001376869999999
12023.657,65465,210.0,6,0,0.0001920574999999,0.000146662
12324.407,67088,210.0,6,0,0.00018707,0.0001406759999999
12624.547,68711,210.0,6,0,0.00018208,0.0001346919999999
12924.641,70333,210.0,6,0,0.000189565,0.000144669
13224.954,71956,210.0,6,0,0.000172105,0.000132698
13525.704,73578,210.0,6,0,0.0001795849999999,0.000146662
13825.844,75202,210.0,6,0,0.0001895625,0.000135687
14126.094,76822,210.0,6,0,0.0001770949999999,0.000137683
14426.719,78449,210.0,6,0,0.0001621274999999,0.0001307
14727.219,80072,210.0,6,0,0.0001746,0.0001396789999999
15028.172,81696,210.0,6,0,0.0001820799999999,0.0001336969999999
15328.875,83323,210.0,6,0,0.0001920575,0.0001316989999999
15629.532,84946,210.0,6,0,0.0001920575,0.000141675
15929.579,86568,210.0,6,0,0.0002020325,0.000150654
16230.219,88194,210.0,6,0,0.0001870675,0.00013569
16530.907,89818,210.0,6,0,0.00018707,0.000144669
16831.391,91439,210.0,6,0,0.0001795875,0.000130701
17131.813,93063,210.0,6,0,0.000189565,0.0001336949999999
17432.563,94689,210.0,6,0,0.000192055,0.000135686
17733.047,96312,210.0,6,0,0.000189565,0.000132695
18033.657,97938,210.0,6,0,0.0001870699999999,0.000140678
18334.329,99562,210.0,6,0,0.0001920575,0.000146665
18635.125,101185,210.0,6,0,0.0001745975,0.0001386799999999
18935.891,102812,210.0,6,0,0.0001920575,0.000141674
19236.063,104435,210.0,6,0,0.0001895625,0.0001436699999999
19536.782,106056,210.0,6,0,0.0001920575,0.000142671
19837.063,107681,210.0,6,0,0.0001895625,0.000129702
20137.719,109304,210.0,6,0,0.000189565,0.000140677
20438.469,110931,210.0,6,0,0.000182085,0.0001376849999999
20738.782,112554,210.0,6,0,0.0001920575,0.000137682
21039.438,114179,210.0,6,0,0.000182085,0.0001336949999999
21340.235,115803,210.0,6,0,0.0001795874999999,0.000133692
21640.25,117423,210.0,6,0,0.0001795874999999,0.0001386799999999
21940.672,119046,210.0,6,0,0.0001795849999999,0.0001326939999999
22241.157,120671,210.0,6,0,0.0001845749999999,0.000135688
22541.907,122297,210.0,6,0,0.0001770925,0.0001416749999999
22842.094,123918,210.0,6,0,0.0001795874999999,0.000131697
23142.641,125543,210.0,6,0,0.0001795875,0.00013469
23443.625,127169,210.0,6,0,0.00018707,0.00013469
23744.079,128793,210.0,6,0,0.00018208,0.000129701
24044.594,130414,210.0,6,0,0.0001895625,0.000137685
24345.469,132042,210.0,6,0,0.000189565,0.000138682
24646.454,133668,210.0,6,0,0.0001920625,0.000138681
24947.313,135294,210.0,6,0,0.0001721025,0.000132693
25248.313,136917,210.0,6,0,0.000184575,0.000131697
25548.672,138543,210.0,6,0,0.0001770925,0.000132694
25848.969,140165,210.0,6,0,0.0001820774999999,0.0001277049999999
26149.422,141787,210.0,6,0,0.0001770899999999,0.000136684
26449.719,143410,210.0,6,0,0.000174595,0.000135688
26750.672,145035,210.0,6,0,0.000177095,0.0001346899999999
27051.157,146660,210.0,6,0,0.00018707,0.0001326949999999
27351.172,148282,210.0,6,0,0.000172105,0.0001326939999999
27651.813,149902,210.0,6,0,0.00019705,0.000145666
27952.5,151528,210.0,6,0,0.0001920575,0.0001406769999999
28252.954,153150,210.0,6,0,0.0001795875,0.000134689
28553.329,154775,210.0,6,0,0.0001845775,0.000136685
28853.719,156398,210.0,6,0,0.0001920574999999,0.000140676
29154.61,158026,210.0,6,0,0.000167115,0.000131696
29454.938,159648,210.0,6,0,0.00017959,0.00013469
29755.829,161271,210.0,6,0,0.0001845799999999,0.000135691
30055.86,162893,210.0,6,0,0.0001746025,0.0001307
30356.079,164516,210.0,6,0,0.0001845775,0.000132694
30656.641,166142,210.0,6,0,0.0001746,0.000132694
30957.532,167766,210.0,6,0,0.0001770949999999,0.000136684
31258.079,169391,210.0,6,0,0.000177095,0.000138682
31558.313,171013,210.0,6,0,0.0001820799999999,0.0001316959999999
31858.844,172635,210.0,6,0,0.0001820825,0.000132696
32159.375,174260,210.0,6,0,0.00018208,0.000130698
32459.954,175885,210.0,6,0,0.0001970474999999,0.000140677
32760.625,177509,210.0,6,0,0.0001870724999999,0.0001336909999999
33061.485,179133,210.0,6,0,0.0001820825,0.000130697
33361.5,180752,210.0,6,0,0.0001820824999999,0.0001336919999999
33662.329,182381,210.0,6,0,0.00018707,0.0001376809999999
33962.344,184000,210.0,6,0,0.0001820799999999,0.0001326949999999
34262.563,185624,210.0,6,0,0.0001895675,0.0001346929999999
34562.782,187247,210.0,6,0,0.0001746,0.000127705
34863.813,188872,210.0,6,0,0.0001770974999999,0.0001386799999999
35164.735,190497,210.0,6,0,0.0001746,0.000134691
35465.25,192123,210.0,6,0,0.0001945549999999,0.000134694
35765.25,193742,210.0,6,0,0.0001746,0.000132692
36066.204,195369,210.0,6,0,0.0001870675,0.0001296999999999
36367.172,196992,210.0,6,0,0.0001770949999999,0.000131697
36667.922,198618,210.0,6,0,0.0001845749999999,0.000133691
36968.266,200241,210.0,6,0,0.00018707,0.000128703
300.125,2122,210.0,6,1,0.0002001175,0.0001452689999999
601.11,3744,210.0,6,1,0.0002025899999999,0.000141316
902.032,5373,210.0,6,1,0.00019765,0.0001452719999999
1202.844,6998,210.0,6,1,0.000182825,0.000137364
1503.422,8623,210.0,6,1,0.000195175,0.0001353869999999
1803.641,10246,210.0,6,1,0.0001976449999999,0.0001442819999999
