Period,Cycle_Number,velocity,experiment_number,position,displacement,smoothed_displacement
3605.391,15148,160.0,2,1,0.0002050599999999,0.0001907309999999
3905.656,16382,160.0,2,1,0.0002272949999999,0.000200613
4205.891,17619,160.0,2,1,0.0002272949999999,0.000199626
4506.828,18856,160.0,2,1,0.0002174099999999,0.000195669
4807.734,20096,160.0,2,1,0.0002272949999999,0.000199623
5108.578,21337,160.0,2,1,0.0002149424999999,0.00019468
5409.078,22573,160.0,2,1,0.0002174124999999,0.000194681
5709.906,23811,160.0,2,1,0.0002124675,0.0001936899999999
6010.594,25050,160.0,2,1,0.000219885,0.000198636
6311.156,26286,160.0,2,1,0.0002223525,0.0001966569999999
6611.781,27523,160.0,2,1,0.000222355,0.0001986369999999
6912.172,28759,160.0,2,1,0.0002198824999999,0.000199625
7212.625,29995,160.0,2,1,0.0002198824999999,0.0001996229999999
7513.281,31234,160.0,2,1,0.0002149424999999,0.0001867779999999
7814.187,32474,160.0,2,1,0.0002099974999999,0.000193692
8115.187,33714,160.0,2,1,0.0002099999999999,0.0001877639999999
8415.312,34948,160.0,2,1,0.00020753,0.000190732
8715.953,36186,160.0,2,1,0.0002001175,0.0001818349999999
9016.531,37422,160.0,2,1,0.0002075324999999,0.0001867769999999
9317.109,38661,160.0,2,1,0.00020753,0.0001877649999999
9617.219,39896,160.0,2,1,0.0002075325,0.0001907339999999
9918.078,41135,160.0,2,1,0.0002198799999999,0.0001956709999999
10218.391,42372,160.0,2,1,0.0002099974999999,0.0001877639999999
10519.453,43607,160.0,2,1,0.00021988,0.000193694
10819.812,44848,160.0,2,1,0.0002322375,0.000199623
11120.672,46083,160.0,2,1,0.0002050574999999,0.000177885
11421.406,47325,160.0,2,1,0.0002174124999999,0.000186778
11721.656,48558,160.0,2,1,0.0002001174999999,0.0001857889999999
12021.656,49793,160.0,2,1,0.0002099974999999,0.000189739
12322.281,51031,160.0,2,1,0.00021494,0.000191717
12622.781,52269,160.0,2,1,0.0002149374999999,0.0001897389999999
12923.062,53506,160.0,2,1,0.00021247,0.0001917159999999
13223.922,54744,160.0,2,1,0.0002025899999999,0.000188752
13524.219,55981,160.0,2,1,0.000205055,0.000188752
13824.375,57216,160.0,2,1,0.0002100025,0.000182826
14125.187,58452,160.0,2,1,0.0002050575,0.0001828239999999
14425.391,59691,160.0,2,1,0.00021494,0.0001917179999999
14726.25,60929,160.0,2,1,0.0002223499999999,0.000198632
15026.844,62166,160.0,2,1,0.0002124725,0.000188754
15326.891,63400,160.0,2,1,0.0001976475,0.000177883
15627.641,64638,160.0,2,1,0.0002248224999999,0.0001976469999999
15928.578,65879,160.0,2,1,0.0002174124999999,0.000193693
16228.984,67114,160.0,2,1,0.0002149399999999,0.000191717
16529.234,68349,160.0,2,1,0.000207525,0.000186775
16830.047,69589,160.0,2,1,0.00021741,0.000187764
17130.328,70826,160.0,2,1,0.0002050575,0.0001808449999999
17431.406,72064,160.0,2,1,0.0002050625,0.000186779
17731.437,73298,160.0,2,1,0.0002001149999999,0.000182822
18032.297,74537,160.0,2,1,0.0002025875,0.000181834
18332.687,75776,160.0,2,1,0.000197645,0.0001788709999999
18633.109,77011,160.0,2,1,0.0002198775,0.0001887499999999
18933.562,78248,160.0,2,1,0.000195175,0.000175904
19233.75,79485,160.0,2,1,0.0002099975,0.0001867749999999
19534.328,80722,160.0,2,1,0.000202585,0.0001857869999999
19834.797,81956,160.0,2,1,0.0002025875,0.000182821
20134.953,83195,160.0,2,1,0.0002174124999999,0.0001867759999999
20435.625,84433,160.0,2,1,0.0002050575,0.0001897419999999
20736.656,85670,160.0,2,1,0.00020753,0.000190727
21037.578,86909,160.0,2,1,0.000207525,0.000180846
21337.609,88144,160.0,2,1,0.000185295,0.000169975
21637.703,89380,160.0,2,1,0.0001976475,0.0001788669999999
21937.859,90615,160.0,2,1,0.0001927075,0.000179859
22238.766,91852,160.0,2,1,0.00021494,0.0001867739999999
22538.828,93090,160.0,2,1,0.000200115,0.000179857
22839.797,94329,160.0,2,1,0.0002001125,0.0001818329999999
23140.641,95567,160.0,2,1,0.000207525,0.0001838099999999
23441.125,96804,160.0,2,1,0.0002025849999999,0.000180844
23741.453,98039,160.0,2,1,0.000205055,0.0001818329999999
24042.312,99279,160.0,2,1,0.0001951725,0.0001798569999999
24343.172,100519,160.0,2,1,0.0001951775,0.000172941
24643.578,101752,160.0,2,1,0.000192705,0.000169976
24944.141,102991,160.0,2,1,0.0002075274999999,0.000187762
25244.875,104229,160.0,2,1,0.0002124675,0.000176893
25545.672,105468,160.0,2,1,0.000192705,0.000175903
25846.094,106705,160.0,2,1,0.0001951775,0.0001759059999999
26146.578,107940,160.0,2,1,0.0001926999999999,0.000172939
26446.578,109176,160.0,2,1,0.00020753,0.000177882
26747.437,110416,160.0,2,1,0.0001951749999999,0.0001729399999999
27048.141,111654,160.0,2,1,0.00020506,0.0001857869999999
27348.234,112889,160.0,2,1,0.0001927075,0.0001749189999999
27648.703,114126,160.0,2,1,0.0001902349999999,0.0001679999999999
27949.656,115365,160.0,2,1,0.000195175,0.0001729399999999
28249.687,116599,160.0,2,1,0.000187765,0.000166024
28549.734,117834,160.0,2,1,0.000197645,0.000174917
28850.25,119071,160.0,2,1,0.0001877624999999,0.0001709609999999
29150.406,120306,160.0,2,1,0.0001951749999999,0.0001709629999999
29450.484,121543,160.0,2,1,0.0001852949999999,0.000169975
29751.359,122781,160.0,2,1,0.000200115,0.00017887
30051.969,124016,160.0,2,1,0.00019518,0.000176896
30352.703,125257,160.0,2,1,0.000187765,0.0001709619999999
30653.187,126494,160.0,2,1,0.000180355,0.0001600939999999
30953.297,127729,160.0,2,1,0.00018035,0.0001650319999999
31253.687,128967,160.0,2,1,0.0001902349999999,0.0001689859999999
31553.859,130200,160.0,2,1,0.0001951774999999,0.0001689879999999
31853.859,131436,160.0,2,1,0.0001877624999999,0.0001679989999999
32154.734,132674,160.0,2,1,0.000190235,0.000168988
32455.344,133912,160.0,2,1,0.0001852924999999,0.0001660239999999
32755.422,135148,160.0,2,1,0.0001902324999999,0.0001689879999999
33055.844,136384,160.0,2,1,0.0001976475,0.0001670119999999
33356.5,137622,160.0,2,1,0.0001877599999999,0.0001630579999999
33657.172,138859,160.0,2,1,0.0001828225,0.0001689879999999
33957.922,140098,160.0,2,1,0.0001828224999999,0.0001670109999999
34258.328,141332,160.0,2,1,0.0001927075,0.0001759059999999
34559.156,142573,160.0,2,1,0.0001852949999999,0.000167997
34859.953,143812,160.0,2,1,0.0001902349999999,0.0001699769999999
35160.906,145049,160.0,2,1,0.00018529,0.0001630589999999
35461.984,146287,160.0,2,1,0.000185295,0.000166025
35762.125,147526,160.0,2,1,0.00018035,0.00016306
36062.844,148764,160.0,2,1,0.000192705,0.0001679989999999
36362.969,150000,160.0,2,1,0.0001902349999999,0.000162072
36663.109,151233,160.0,2,1,0.000187765,0.000167012
36963.531,152471,160.0,2,1,0.0001927049999999,0.0001670109999999
37263.531,153706,160.0,2,1,0.0001927049999999,0.0001679999999999
37564.391,154945,160.0,2,1,0.0001778825,0.0001630609999999
37864.734,156180,160.0,2,1,0.0001852925,0.0001660239999999
38165.203,157419,160.0,2,1,0.0001976474999999,0.0001719529999999
38465.422,158652,160.0,2,1,0.0001778825,0.0001591049999999
38766.297,159893,160.0,2,1,0.000192705,0.0001679999999999
39067.125,161131,160.0,2,1,0.0001902325,0.0001729409999999
39367.812,162369,160.0,2,1,0.0001927075,0.0001660239999999
39668.422,163606,160.0,2,1,0.0001927049999999,0.0001640479999999
39968.531,164841,160.0,2,1,0.0001852975,0.00016306
40268.75,166078,160.0,2,1,0.0001778825,0.000153177
40569.562,167317,160.0,2,1,0.0001852949999999,0.000162072
40870.078,168553,160.0,2,1,0.0001877624999999,0.000164046
41170.781,169789,160.0,2,1,0.0001852974999999,0.0001689879999999
41471.406,171027,160.0,2,1,0.0001803524999999,0.0001591059999999
41771.984,172266,160.0,2,1,0.0001852924999999,0.0001630569999999
42072.406,173503,160.0,2,1,0.0001902349999999,0.000159105
42372.719,174737,160.0,2,1,0.0001877674999999,0.000163061
42673.156,175976,160.0,2,1,0.0001852974999999,0.000168
42973.234,177209,160.0,2,1,0.000187765,0.0001660229999999
43273.859,178449,160.0,2,1,0.0001803524999999,0.000158117
43574.234,179685,160.0,2,1,0.0001803549999999,0.0001571319999999
43874.969,180923,160.0,2,1,0.0001927074999999,0.0001640449999999
44175.047,182156,160.0,2,1,0.0001927075,0.000169976
44475.344,183394,160.0,2,1,0.000180355,0.0001620689999999
44775.625,184631,160.0,2,1,0.0001927049999999,0.0001670119999999
45076.234,185868,160.0,2,1,0.0001927074999999,0.000168988
45376.625,187105,160.0,2,1,0.0001828249999999,0.0001650349999999
45677.359,188342,160.0,2,1,0.0001927099999999,0.000170964
45978.125,189580,160.0,2,1,0.000187765,0.0001689869999999
46278.875,190817,160.0,2,1,0.0001754149999999,0.000160094
46578.922,192053,160.0,2,1,0.00017788,0.0001620689999999
46878.969,193289,160.0,2,1,0.0001951799999999,0.0001679999999999
47179.187,194525,160.0,2,1,0.0001877624999999,0.000163059
47479.891,195763,160.0,2,1,0.0002025874999999,0.0001768939999999
47780.484,197001,160.0,2,1,0.0001902349999999,0.0001650359999999
48080.625,198236,160.0,2,1,0.000182825,0.0001591049999999
48381.141,199473,160.0,2,1,0.0001902374999999,0.0001660229999999
300.343,1932,210.0,2,0,0.000221995,0.000175598
600.562,3554,210.0,2,0,0.0002294699999999,0.0001735999999999
901.359,5178,210.0,2,0,0.0002244825,0.000171605
1202.328,6805,210.0,2,0,0.0002070249999999,0.0001686119999999
1502.828,8429,210.0,2,0,0.0002020325,0.0001636229999999
1803.625,10053,210.0,2,0,0.000214505,0.000167612
2104.515,11680,210.0,2,0,0.0002269799999999,0.000163626
2405.187,13303,210.0,2,0,0.0002194924999999,0.00016462
2705.734,14928,210.0,2,0,0.0002095199999999,0.000159633
3005.781,16550,210.0,2,0,0.0002244824999999,0.0001606299999999
3306.312,18174,210.0,2,0,0.0002070225,0.000168612
3607.093,19796,210.0,2,0,0.0002294674999999,0.0001726009999999
3908.218,21423,210.0,2,0,0.0002294725,0.000172604
4208.343,23047,210.0,2,0,0.0002020349999999,0.0001586359999999
4509.343,24671,210.0,2,0,0.0002319625,0.000169608
4809.843,26294,210.0,2,0,0.0002145025,0.0001676149999999
5110.859,27921,210.0,2,0,0.0002120125,0.0001666179999999
5411.203,29546,210.0,2,0,0.0002020399999999,0.0001586379999999
5711.687,31170,210.0,2,0,0.0002120125,0.0001696099999999
6012.265,32795,210.0,2,0,0.0002219875,0.000165617
6312.75,34416,210.0,2,0,0.0002070224999999,0.0001686119999999
6613.14,36038,210.0,2,0,0.0002045274999999,0.0001666169999999
6914.078,37666,210.0,2,0,0.0002269775,0.000174599
7214.468,39288,210.0,2,0,0.0002194925,0.000166619
7515.218,40913,210.0,2,0,0.0002095199999999,0.0001656209999999
7815.75,42537,210.0,2,0,0.0002294724999999,0.000168613
8116.437,44162,210.0,2,0,0.00022448,0.000171604
8416.625,45784,210.0,2,0,0.0002319649999999,0.000171605
8717.015,47409,210.0,2,0,0.0002145075,0.00016163
9017.562,49032,210.0,2,0,0.00020702,0.0001696099999999
9317.687,50653,210.0,2,0,0.0002145074999999,0.000163625
9618.109,52275,210.0,2,0,0.0002070249999999,0.000169612
9919.015,53899,210.0,2,0,0.0001970499999999,0.000162628
10219.75,55527,210.0,2,0,0.0002194925,0.000168612
10520.031,57150,210.0,2,0,0.000219495,0.0001716049999999
10820.062,58770,210.0,2,0,0.0002095174999999,0.0001626269999999
11120.39,60394,210.0,2,0,0.000221985,0.0001646229999999
11420.468,62016,210.0,2,0,0.00022448,0.0001646209999999
11721.406,63641,210.0,2,0,0.0001970474999999,0.000159632
12022.14,65266,210.0,2,0,0.0001970425,0.00016462
12322.671,66889,210.0,2,0,0.0002219875,0.0001755929999999
12623.0,68511,210.0,2,0,0.0002244824999999,0.000168612
12923.171,70132,210.0,2,0,0.000219495,0.000168612
13223.921,71760,210.0,2,0,0.0002145049999999,0.000163623
13524.421,73384,210.0,2,0,0.000217,0.0001666179999999
13825.062,75007,210.0,2,0,0.00022448,0.0001686119999999
14125.562,76631,210.0,2,0,0.0002169974999999,0.0001706079999999
14426.171,78256,210.0,2,0,0.0002169975,0.00016961
14726.359,79878,210.0,2,0,0.0002194924999999,0.0001676139999999
15026.812,81498,210.0,2,0,0.0002070225,0.000165618
15327.296,83124,210.0,2,0,0.000214505,0.0001606309999999
15627.656,84748,210.0,2,0,0.000214505,0.000170608
15928.703,86374,210.0,2,0,0.0002269799999999,0.000174602
16229.609,87996,210.0,2,0,0.0002219925,0.0001616309999999
16529.656,89618,210.0,2,0,0.00020453,0.0001666149999999
16830.0,91242,210.0,2,0,0.0002070225,0.0001616299999999
17131.031,92869,210.0,2,0,0.0002120099999999,0.0001696109999999
17431.359,94491,210.0,2,0,0.000217,0.000161628
17731.578,96113,210.0,2,0,0.0002219925,0.000161628
18032.156,97739,210.0,2,0,0.0002219875,0.000166616
18332.312,99359,210.0,2,0,0.00022199,0.000171605
18633.14,100986,210.0,2,0,0.0002095174999999,0.000164623
18933.265,102605,210.0,2,0,0.0002070225,0.0001626249999999
19233.328,104229,210.0,2,0,0.00021451,0.000165621
19533.484,105851,210.0,2,0,0.0002244849999999,0.000164622
19834.046,107472,210.0,2,0,0.0002145025,0.000158636
20134.703,109100,210.0,2,0,0.0002120124999999,0.000166616
20435.406,110724,210.0,2,0,0.0002145075,0.0001686119999999
20735.953,112348,210.0,2,0,0.000217,0.0001656179999999
21036.937,113973,210.0,2,0,0.0002219925,0.000169611
21337.421,115597,210.0,2,0,0.0002194975,0.0001706089999999
21638.062,117220,210.0,2,0,0.0002244849999999,0.0001616299999999
